"Eff_Date","Course_ID","Offer_Nbr","Offering_Acad_Org","Owner_Acad_Org","Pct_Owned"
"01/01/2017","103494","1","GRADSTUD","NHMRC","100.000"
"01/01/2017","103495","1","H&SSFO","",""
"01/01/2017","103497","1","GRADSTUD","SCHAG&WINE","50.000"
"01/01/2017","103497","1","GRADSTUD","ANTHROPLGY","50.000"
"01/01/2017","103506","1","GRADSTUD","SCHBIOSCI","50.000"
"01/01/2017","103506","1","GRADSTUD","PAED&REPRO","50.000"
"01/01/2017","103510","1","GRADSTUD","SCHBIOSCI","50.000"
"01/01/2017","103510","1","GRADSTUD","SCHPHYSCI","50.000"
"01/01/2017","103511","1","GRADSTUD","CHEMENG","50.000"
"01/01/2017","103511","1","GRADSTUD","SCHPHYSCI","50.000"
"01/01/2017","103523","1","GRADSTUD","PUBLICHLTH","75.000"
"01/01/2017","103523","1","GRADSTUD","GENPRAC","25.000"
"01/01/2017","103525","1","MATHSCI","",""
"01/01/2017","103526","1","MATHSCI","",""
"01/01/2017","103527","1","LAWS","",""
"01/01/2017","103529","1","GRADSTUD","RURALHLTH","65.000"
"01/01/2017","103529","1","GRADSTUD","GENPRAC","35.000"
"01/01/2017","103534","1","SCHVETSCI","",""
"01/01/2017","103545","1","MECHENG","",""
"01/01/2017","103546","1","SCHAG&WINE","",""
"01/01/2017","103547","1","SCHBIOSCI","",""
"01/01/2017","103548","1","SCHBIOSCI","",""
"01/01/2017","103549","1","SCHBIOSCI","",""
"01/01/2017","103550","1","SCHBIOSCI","",""
"01/01/2017","103551","1","SCHBIOSCI","",""
"01/01/2017","103552","1","SCHBIOSCI","",""
"01/01/2017","103558","1","SCHPHYSCI","",""
"01/01/2017","103559","1","SCHBIOSCI","",""
"01/01/2017","103561","1","SCHBIOSCI","",""
"01/01/2017","103562","1","SCHBIOSCI","",""
"01/01/2017","103568","1","MECHENG","",""
"01/01/2017","103569","1","MECHENG","",""
"01/01/2017","103570","1","MECHENG","",""
"01/01/2017","103571","1","ELECENG","",""
"01/01/2017","103578","1","EDUCS","",""
"01/01/2017","103625","1","COMPSCI","",""
"01/01/2017","103630","1","COMPSCI","",""
"01/01/2017","103641","1","COMPSCI","",""
"01/01/2017","103642","1","COMPSCI","",""
"01/01/2017","103643","1","COMPSCI","",""
"01/01/2017","103644","1","COMPSCI","",""
"01/01/2017","103645","1","COMPSCI","",""
"01/01/2017","103648","1","MECHENG","",""
"01/01/2017","103652","1","H&SSFO","",""
"01/01/2017","103654","1","H&SSFO","",""
"01/01/2017","103655","1","PUBLICHLTH","",""
"01/01/2017","103656","1","PUBLICHLTH","",""
"01/01/2017","103657","1","PUBLICHLTH","",""
"01/01/2017","103658","1","PUBLICHLTH","",""
"01/01/2017","103659","1","PUBLICHLTH","",""
"01/01/2017","103660","1","PUBLICHLTH","",""
"01/01/2017","103661","1","PUBLICHLTH","",""
"01/01/2017","103662","1","PUBLICHLTH","",""
"01/01/2017","103663","1","PUBLICHLTH","",""
"01/01/2017","103664","1","PUBLICHLTH","",""
"01/01/2017","103665","1","PUBLICHLTH","",""
"01/01/2017","103666","1","PUBLICHLTH","",""
"01/01/2017","103667","1","PUBLICHLTH","",""
"01/01/2017","103669","1","PUBLICHLTH","",""
"01/01/2017","103670","1","PUBLICHLTH","",""
"01/01/2017","103671","1","PUBLICHLTH","",""
"01/01/2017","103679","1","SCHAG&WINE","",""
"01/01/2017","103681","1","CIV&ENVENG","",""
"01/01/2017","103682","1","CIV&ENVENG","",""
"01/01/2017","103683","1","CIV&ENVENG","",""
"01/01/2017","103684","1","ELECENG","",""
"01/01/2017","103686","1","ELECENG","",""
"01/01/2017","103699","1","PAED&REPRO","",""
"01/01/2017","103700","1","MEDSCI","",""
"01/01/2017","103701","1","MEDSCI","",""
"01/01/2017","103702","1","PUBLICHLTH","",""
"01/01/2017","103703","1","PUBLICHLTH","",""
"01/01/2017","103719","1","GRADSTUD","PSYCHOLOGY","20.000"
"01/01/2017","103719","1","GRADSTUD","GENPRAC","80.000"
"01/01/2017","103726","1","ANTHROPLGY","",""
"01/01/2017","103727","1","ANTHROPLGY","",""
"01/01/2017","103728","1","ANTHROPLGY","ANTHROPLGY","62.000"
"01/01/2017","103728","1","ANTHROPLGY","ENGLISH","19.000"
"01/01/2017","103728","1","ANTHROPLGY","ASIANSTD","19.000"
"01/01/2017","103754","1","BUSSCH","",""
"01/01/2017","103754","2","BUSSCH","",""
"01/01/2017","103756","1","PETROL","",""
"01/01/2017","103757","1","PETROL","",""
"01/01/2017","103759","1","PETROL","",""
"01/01/2017","103760","1","PETROL","",""
"01/01/2017","103762","1","PETROL","",""
"01/01/2017","103767","1","MEDSCI","",""
"01/01/2017","103768","1","MEDSCI","",""
"01/01/2017","103772","1","LAWS","",""
"01/01/2017","103774","1","LAWS","",""
"01/01/2017","103775","1","CIV&ENVENG","",""
"01/01/2017","103776","1","CIV&ENVENG","",""
"01/01/2017","103777","1","PUBLICHLTH","",""
"01/01/2017","103779","1","PUBLICHLTH","",""
"01/01/2017","103779","2","PUBLICHLTH","",""
"01/01/2017","103780","1","PUBLICHLTH","",""
"01/01/2017","103780","2","PUBLICHLTH","",""
"01/01/2017","103781","1","PUBLICHLTH","",""
"01/01/2017","103781","2","PUBLICHLTH","",""
"01/01/2017","103782","1","PUBLICHLTH","",""
"01/01/2017","103782","2","PUBLICHLTH","",""
"01/01/2017","103783","1","PUBLICHLTH","",""
"01/01/2017","103799","1","MATHSCI","",""
"01/01/2017","103800","1","MATHSCI","",""
"01/01/2017","103807","1","ELDERCON","",""
"01/01/2017","103808","1","ELDERCON","",""
"01/01/2017","103826","1","ELDERCON","",""
"01/01/2017","103827","1","ELDERCON","",""
"01/01/2017","103828","1","PUBLICHLTH","",""
"01/01/2017","103828","2","PUBLICHLTH","",""
"01/01/2017","103832","1","ELDERCON","",""
"01/01/2017","103833","1","ELDERCON","",""
"01/01/2017","103834","1","ELDERCON","",""
"01/01/2017","103835","1","ELDERCON","",""
"01/01/2017","103837","1","LAWS","",""
"01/01/2017","103838","1","LAWS","",""
"01/01/2017","103853","1","ELECENG","",""
"01/01/2017","103854","1","ELECENG","",""
"01/01/2017","103856","1","ARTHIST","",""
"01/01/2017","103857","1","ARTHIST","",""
"01/01/2017","103868","1","SCHAG&WINE","",""
"01/01/2017","103869","1","SCHAG&WINE","",""
"01/01/2017","103870","1","SCHAG&WINE","",""
"01/01/2017","103890","1","CIV&ENVENG","",""
"01/01/2017","103891","1","ELECENG","",""
"01/01/2017","103893","1","GRADSTUD","ARCH&URBD","40.000"
"01/01/2017","103893","1","GRADSTUD","SCHPHYSCI","60.000"
"01/01/2017","103898","1","MEDSCI","",""
"01/01/2017","103899","1","MEDSCI","",""
"01/01/2017","103902","1","HLTHSCFO","",""
"01/01/2017","103902","2","ECONOMICSS","",""
"01/01/2017","103907","1","GRADSTUD","GENPRAC","40.000"
"01/01/2017","103907","1","GRADSTUD","PSYCHOLOGY","30.000"
"01/01/2017","103907","1","GRADSTUD","SOCIALINQ","30.000"
"01/01/2017","103909","1","GRADSTUD","SCHBIOSCI","50.000"
"01/01/2017","103909","1","GRADSTUD","MEDICINE","50.000"
"01/01/2017","103910","1","MECHENG","",""
"01/01/2017","103911","1","GRADSTUD","CMVH","100.000"
"01/01/2017","103919","1","GRADSTUD","MEDSPEC","30.000"
"01/01/2017","103919","1","GRADSTUD","PSYCHOLOGY","70.000"
"01/01/2017","103920","1","GRADSTUD","MEDSPEC","50.000"
"01/01/2017","103920","1","GRADSTUD","PSYCHOLOGY","50.000"
"01/01/2017","103921","1","GRADSTUD","MEDSPEC","25.000"
"01/01/2017","103921","1","GRADSTUD","PSYCHOLOGY","75.000"
"01/01/2017","103926","1","GRADSTUD","PSYCHOLOGY","40.000"
"01/01/2017","103926","1","GRADSTUD","MEDSPEC","60.000"
"01/01/2017","103927","1","GRADSTUD","ECONOMICSS","50.000"
"01/01/2017","103927","1","GRADSTUD","MEDICINE","50.000"
"01/01/2017","103931","1","GRADSTUD","PUBLICHLTH","50.000"
"01/01/2017","103931","1","GRADSTUD","ECONOMICSS","50.000"
"01/01/2017","103933","1","GRADSTUD","MECHENG","20.000"
"01/01/2017","103933","1","GRADSTUD","ELECENG","80.000"
"01/01/2017","103940","1","BUSSCH","",""
"01/01/2017","103941","1","BUSSCH","",""
"01/01/2017","103947","1","MECHENG","",""
"01/01/2017","103950","1","PSYCHOLOGY","",""
"01/01/2017","103951","1","PSYCHOLOGY","",""
"01/01/2017","103952","1","GRADSTUD","MEDSPEC","20.000"
"01/01/2017","103952","1","GRADSTUD","PSYCHOLOGY","80.000"
"01/01/2017","103957","1","CHEMENG","",""
"01/01/2017","103958","1","GRADSTUD","MEDSCI","50.000"
"01/01/2017","103958","1","GRADSTUD","CHEMENG","50.000"
"01/01/2017","103959","1","MECHENG","",""
"01/01/2017","103960","1","ASIANSTD","",""
"01/01/2017","103961","1","CIV&ENVENG","",""
"01/01/2017","103961","2","CIV&ENVENG","",""
"01/01/2017","103962","1","CIV&ENVENG","",""
"01/01/2017","103962","2","CIV&ENVENG","",""
"01/01/2017","103963","1","CIV&ENVENG","CIV&ENVENG","66.700"
"01/01/2017","103963","1","CIV&ENVENG","SCHPHYSCI","33.300"
"01/01/2017","103963","2","CIV&ENVENG","SCHPHYSCI","33.300"
"01/01/2017","103963","2","CIV&ENVENG","CIV&ENVENG","66.700"
"01/01/2017","103964","1","CIV&ENVENG","",""
"01/01/2017","103964","2","CIV&ENVENG","",""
"01/01/2017","103965","1","PETROL","",""
"01/01/2017","103966","1","PETROL","",""
"01/01/2017","103966","2","PETROL","",""
"01/01/2017","103967","1","CHEMENG","",""
"01/01/2017","103967","2","CHEMENG","",""
"01/01/2017","103969","1","CHEMENG","MECHENG","50.000"
"01/01/2017","103969","1","CHEMENG","CHEMENG","50.000"
"01/01/2017","103969","2","CHEMENG","MECHENG","50.000"
"01/01/2017","103969","2","CHEMENG","CHEMENG","50.000"
"01/01/2017","103970","1","CHEMENG","CHEMENG","50.000"
"01/01/2017","103970","1","CHEMENG","ENGMATHFO","50.000"
"01/01/2017","103970","2","CHEMENG","",""
"01/01/2017","103971","1","MECHENG","",""
"01/01/2017","103971","3","MECHENG","",""
"01/01/2017","103972","1","MECHENG","MECHENG","66.700"
"01/01/2017","103972","1","MECHENG","SCHPHYSCI","33.300"
"01/01/2017","103972","2","MECHENG","MECHENG","66.700"
"01/01/2017","103972","2","MECHENG","SCHPHYSCI","33.300"
"01/01/2017","103974","1","MECHENG","",""
"01/01/2017","103976","1","MECHENG","",""
"01/01/2017","103978","1","MECHENG","",""
"01/01/2017","103981","1","ELECENG","",""
"01/01/2017","103981","2","ELECENG","",""
"01/01/2017","103982","1","CIV&ENVENG","",""
"01/01/2017","103982","2","CIV&ENVENG","",""
"01/01/2017","103984","1","ECIC","",""
"01/01/2017","103997","1","HLTHSCFO","",""
"01/01/2017","103998","1","SCHVETSCI","",""
"01/01/2017","104003","1","SCHPHYSCI","",""
"01/01/2017","104006","1","SCHPHYSCI","",""
"01/01/2017","104006","2","SCHPHYSCI","",""
"01/01/2017","104035","1","ASIANSTD","",""
"01/01/2017","104065","1","MEDIA","",""
"01/01/2017","104067","1","MEDIA","",""
"01/01/2017","104070","1","LAWS","",""
"01/01/2017","104080","1","COMPSCI","",""
"01/01/2017","104081","1","COMPSCI","",""
"01/01/2017","104082","1","COMPSCI","",""
"01/01/2017","104083","1","COMPSCI","",""
"01/01/2017","104084","1","COMPSCI","",""
"01/01/2017","104085","1","COMPSCI","",""
"01/01/2017","104087","1","GEOG&ENV","",""
"01/01/2017","104089","1","GEOG&ENV","",""
"01/01/2017","104090","1","GEOG&ENV","",""
"01/01/2017","104091","1","GEOG&ENV","",""
"01/01/2017","104097","1","SCHVETSCI","",""
"01/01/2017","104098","1","SCHVETSCI","",""
"01/01/2017","104099","1","SCHVETSCI","",""
"01/01/2017","104100","1","DENTAL","",""
"01/01/2017","104101","1","SCHVETSCI","",""
"01/01/2017","104108","1","MATHSCI","",""
"01/01/2017","104109","1","MATHSCI","",""
"01/01/2017","104110","1","H&SSFO","",""
"01/01/2017","104111","1","MATHSCI","",""
"01/01/2017","104112","1","MATHSCI","",""
"01/01/2017","104113","1","MATHSCI","",""
"01/01/2017","104114","1","MATHSCI","",""
"01/01/2017","104115","1","SPANISH","",""
"01/01/2017","104116","1","SPANISH","",""
"01/01/2017","104127","1","LAWS","",""
"01/01/2017","104128","1","ARCH&URBD","",""
"01/01/2017","104129","1","LAWS","",""
"01/01/2017","104130","1","ARCH&URBD","ARCH&URBD","50.000"
"01/01/2017","104130","1","ARCH&URBD","GEOG&ENV","50.000"
"01/01/2017","104131","1","ARCH&URBD","",""
"01/01/2017","104138","1","ECONOMICSS","",""
"01/01/2017","104139","1","ELECENG","",""
"01/01/2017","104140","1","PSYCHOLOGY","",""
"01/01/2017","104141","1","PSYCHOLOGY","",""
"01/01/2017","104142","1","PSYCHOLOGY","",""
"01/01/2017","104143","1","MEDICINE","",""
"01/01/2017","104144","1","HLTHSCFO","",""
"01/01/2017","104145","1","HLTHSCFO","",""
"01/01/2017","104153","1","GEOG&ENV","",""
"01/01/2017","104154","1","GEOG&ENV","",""
"01/01/2017","104167","1","ELDERCON","",""
"01/01/2017","104186","1","MEDICINE","",""
"01/01/2017","104187","1","PUBLICHLTH","",""
"01/01/2017","104203","1","MATHSCI","",""
"01/01/2017","104207","1","MATHSCI","",""
"01/01/2017","104209","1","PETROL","",""
"01/01/2017","104213","1","MATHSCI","",""
"01/01/2017","104223","1","MECHENG","",""
"01/01/2017","104224","1","MECHENG","",""
"01/01/2017","104226","1","GRADSTUD","SCHAG&WINE","50.000"
"01/01/2017","104226","1","GRADSTUD","CHEMENG","50.000"
"01/01/2017","104227","1","GEOG&ENV","",""
"01/01/2017","104229","1","BUSSCH","",""
"01/01/2017","104229","2","BUSSCH","",""
"01/01/2017","104230","1","BUSSCH","",""
"01/01/2017","104230","2","BUSSCH","",""
"01/01/2017","104231","1","BUSSCH","",""
"01/01/2017","104231","2","BUSSCH","",""
"01/01/2017","104232","1","BUSSCH","",""
"01/01/2017","104232","2","BUSSCH","",""
"01/01/2017","104233","1","BUSSCH","",""
"01/01/2017","104233","2","BUSSCH","",""
"01/01/2017","104234","1","BUSSCH","",""
"01/01/2017","104235","1","BUSSCH","",""
"01/01/2017","104235","2","BUSSCH","",""
"01/01/2017","104237","1","BUSSCH","",""
"01/01/2017","104237","2","BUSSCH","",""
"01/01/2017","104238","1","BUSSCH","",""
"01/01/2017","104238","2","BUSSCH","",""
"01/01/2017","104239","1","BUSSCH","",""
"01/01/2017","104239","2","BUSSCH","",""
"01/01/2017","104241","1","LAWS","",""
"01/01/2017","104241","2","LAWS","",""
"01/01/2017","104242","1","LAWS","",""
"01/01/2017","104243","1","BUSSCH","",""
"01/01/2017","104243","2","BUSSCH","",""
"01/01/2017","104244","1","BUSSCH","",""
"01/01/2017","104245","1","BUSSCH","",""
"01/01/2017","104246","1","BUSSCH","",""
"01/01/2017","104247","1","BUSSCH","",""
"01/01/2017","104248","1","BUSSCH","",""
"01/01/2017","104252","1","BUSSCH","",""
"01/01/2017","104252","2","BUSSCH","",""
"01/01/2017","104252","3","BUSSCH","",""
"01/01/2017","104253","1","BUSSCH","",""
"01/01/2017","104253","2","BUSSCH","",""
"01/01/2017","104253","3","BUSSCH","",""
"01/01/2017","104254","1","BUSSCH","",""
"01/01/2017","104254","2","BUSSCH","",""
"01/01/2017","104254","3","BUSSCH","",""
"01/01/2017","104255","1","BUSSCH","",""
"01/01/2017","104255","2","BUSSCH","",""
"01/01/2017","104255","3","BUSSCH","",""
"01/01/2017","104256","1","BUSSCH","",""
"01/01/2017","104256","2","BUSSCH","",""
"01/01/2017","104257","1","BUSSCH","",""
"01/01/2017","104257","2","BUSSCH","",""
"01/01/2017","104263","1","SCHBIOSCI","SCHAG&WINE","5.000"
"01/01/2017","104263","1","SCHBIOSCI","SCHBIOSCI","95.000"
"01/01/2017","104264","1","SCHAG&WINE","SCHBIOSCI","95.000"
"01/01/2017","104264","1","SCHAG&WINE","SCHAG&WINE","5.000"
"01/01/2017","104265","1","SCHPHYSCI","",""
"01/01/2017","104266","1","SCHPHYSCI","",""
"01/01/2017","104267","1","SCHPHYSCI","",""
"01/01/2017","104268","1","SCHPHYSCI","",""
"01/01/2017","104269","1","SCHPHYSCI","",""
"01/01/2017","104270","1","SCHPHYSCI","",""
"01/01/2017","104271","1","MATHSCI","",""
"01/01/2017","104272","1","ARCH&URBD","",""
"01/01/2017","104276","1","SCHBIOSCI","",""
"01/01/2017","104277","1","SCHBIOSCI","",""
"01/01/2017","104278","1","SCHBIOSCI","",""
"01/01/2017","104279","1","SCHBIOSCI","",""
"01/01/2017","104280","1","SCHBIOSCI","",""
"01/01/2017","104281","1","SCHBIOSCI","",""
"01/01/2017","104282","1","SCHBIOSCI","",""
"01/01/2017","104283","1","SCHBIOSCI","",""
"01/01/2017","104286","1","SCHBIOSCI","",""
"01/01/2017","104287","1","SCHBIOSCI","",""
"01/01/2017","104290","1","SCHBIOSCI","",""
"01/01/2017","104291","1","SCHBIOSCI","",""
"01/01/2017","104292","1","MEDSCI","",""
"01/01/2017","104293","1","MEDSCI","",""
"01/01/2017","104296","1","SCHBIOSCI","",""
"01/01/2017","104297","1","SCHBIOSCI","",""
"01/01/2017","104300","1","SCHBIOSCI","SCHBIOSCI","100.000"
"01/01/2017","104301","1","SCHBIOSCI","",""
"01/01/2017","104302","1","SCHBIOSCI","",""
"01/01/2017","104303","1","SCHBIOSCI","",""
"01/01/2017","104304","1","SCHPHYSCI","",""
"01/01/2017","104306","1","SCHPHYSCI","",""
"01/01/2017","104307","1","SCHPHYSCI","",""
"01/01/2017","104308","1","SCHPHYSCI","",""
"01/01/2017","104309","1","SCHAG&WINE","",""
"01/01/2017","104309","2","SCHAG&WINE","",""
"01/01/2017","104310","1","SCHBIOSCI","",""
"01/01/2017","104311","1","SCHPHYSCI","",""
"01/01/2017","104312","1","SCHPHYSCI","",""
"01/01/2017","104313","1","SCHPHYSCI","",""
"01/01/2017","104314","1","SCHPHYSCI","",""
"01/01/2017","104315","1","SCHPHYSCI","",""
"01/01/2017","104316","1","SCHPHYSCI","",""
"01/01/2017","104317","1","SCHPHYSCI","",""
"01/01/2017","104318","1","SCHPHYSCI","",""
"01/01/2017","104319","1","SCHPHYSCI","",""
"01/01/2017","104320","1","SCHPHYSCI","",""
"01/01/2017","104324","1","SCHPHYSCI","",""
"01/01/2017","104324","2","SCHPHYSCI","",""
"01/01/2017","104325","1","BUSSCH","",""
"01/01/2017","104330","1","SCHVETSCI","",""
"01/01/2017","104331","1","SCHVETSCI","SCHVETSCI","67.000"
"01/01/2017","104331","1","SCHVETSCI","SCHAG&WINE","33.000"
"01/01/2017","104331","2","SCHVETSCI","SCHVETSCI","67.000"
"01/01/2017","104331","2","SCHVETSCI","SCHAG&WINE","33.000"
"01/01/2017","104332","1","SCHVETSCI","",""
"01/01/2017","104333","1","SCHVETSCI","",""
"01/01/2017","104336","1","SCHAG&WINE","",""
"01/01/2017","104337","1","SCHAG&WINE","",""
"01/01/2017","104338","1","SCHAG&WINE","",""
"01/01/2017","104340","1","SCHAG&WINE","",""
"01/01/2017","104341","1","SCHAG&WINE","",""
"01/01/2017","104349","1","SCHAG&WINE","",""
"01/01/2017","104350","1","SCHAG&WINE","",""
"01/01/2017","104362","1","GRADSTUD","PETROL","70.000"
"01/01/2017","104362","1","GRADSTUD","PSYCHOLOGY","30.000"
"01/01/2017","104363","1","SCHPHYSCI","",""
"01/01/2017","104364","1","SCHPHYSCI","",""
"01/01/2017","104365","1","SCHPHYSCI","",""
"01/01/2017","104366","1","SCHPHYSCI","",""
"01/01/2017","104367","1","SCHPHYSCI","",""
"01/01/2017","104368","1","SCHPHYSCI","",""
"01/01/2017","104369","1","SCHPHYSCI","",""
"01/01/2017","104370","1","SCHPHYSCI","",""
"01/01/2017","104371","1","SCHPHYSCI","",""
"01/01/2017","104372","1","SCHPHYSCI","",""
"01/01/2017","104373","1","SCHPHYSCI","",""
"01/01/2017","104375","1","SCHPHYSCI","",""
"01/01/2017","104377","1","SCHVETSCI","",""
"01/01/2017","104378","1","SCHVETSCI","",""
"01/01/2017","104379","1","SCHVETSCI","",""
"01/01/2017","104381","1","SCHVETSCI","",""
"01/01/2017","104382","1","MEDSCI","",""
"01/01/2017","104383","1","GRADSTUD","MECHENG","70.000"
"01/01/2017","104383","1","GRADSTUD","MATHSCI","30.000"
"01/01/2017","104385","1","CHEMENG","",""
"01/01/2017","104386","1","HISTORY","POLITICS","100.000"
"01/01/2017","104388","1","MEDSCI","",""
"01/01/2017","104389","1","MEDSCI","",""
"01/01/2017","104390","1","MEDSCI","",""
"01/01/2017","104391","1","PETROL","",""
"01/01/2017","104392","1","PETROL","",""
"01/01/2017","104393","1","ELECENG","",""
"01/01/2017","104396","1","CIV&ENVENG","",""
"01/01/2017","104397","1","CIV&ENVENG","",""
"01/01/2017","104398","1","CIV&ENVENG","",""
"01/01/2017","104399","1","CIV&ENVENG","",""
"01/01/2017","104400","1","CIV&ENVENG","",""
"01/01/2017","104401","1","CIV&ENVENG","",""
"01/01/2017","104402","1","MECHENG","MECHENG","17.000"
"01/01/2017","104402","1","MECHENG","COMPSCI","83.000"
"01/01/2017","104402","2","MECHENG","MECHENG","17.000"
"01/01/2017","104402","2","MECHENG","COMPSCI","83.000"
"01/01/2017","104404","1","MECHENG","MECHENG","17.000"
"01/01/2017","104404","1","MECHENG","COMPSCI","83.000"
"01/01/2017","104404","2","MECHENG","MECHENG","17.000"
"01/01/2017","104404","2","MECHENG","COMPSCI","83.000"
"01/01/2017","104405","1","MECHENG","MECHENG","17.000"
"01/01/2017","104405","1","MECHENG","COMPSCI","83.000"
"01/01/2017","104405","2","MECHENG","COMPSCI","83.000"
"01/01/2017","104405","2","MECHENG","MECHENG","17.000"
"01/01/2017","104406","1","MECHENG","MECHENG","17.000"
"01/01/2017","104406","1","MECHENG","COMPSCI","83.000"
"01/01/2017","104406","2","MECHENG","COMPSCI","83.000"
"01/01/2017","104406","2","MECHENG","MECHENG","17.000"
"01/01/2017","104407","1","MECHENG","COMPSCI","83.000"
"01/01/2017","104407","1","MECHENG","MECHENG","17.000"
"01/01/2017","104407","2","MECHENG","MECHENG","17.000"
"01/01/2017","104407","2","MECHENG","COMPSCI","83.000"
"01/01/2017","104408","1","MECHENG","",""
"01/01/2017","104409","1","HISTORY","",""
"01/01/2017","104410","1","MECHENG","",""
"01/01/2017","104412","1","MECHENG","",""
"01/01/2017","104413","1","MECHENG","",""
"01/01/2017","104414","1","MECHENG","",""
"01/01/2017","104415","1","MECHENG","",""
"01/01/2017","104416","1","MECHENG","",""
"01/01/2017","104417","1","MECHENG","",""
"01/01/2017","104418","1","MECHENG","",""
"01/01/2017","104419","1","MECHENG","",""
"01/01/2017","104420","1","HISTORY","",""
"01/01/2017","104422","1","HISTORY","",""
"01/01/2017","104425","1","MECHENG","",""
"01/01/2017","104429","1","MECHENG","",""
"01/01/2017","104430","1","MECHENG","",""
"01/01/2017","104433","1","HISTORY","",""
"01/01/2017","104434","1","MECHENG","",""
"01/01/2017","104435","1","MECHENG","",""
"01/01/2017","104436","1","HISTORY","",""
"01/01/2017","104437","1","MECHENG","",""
"01/01/2017","104439","1","MECHENG","",""
"01/01/2017","104440","1","HISTORY","POLITICS","66.660"
"01/01/2017","104440","1","HISTORY","HISTORY","33.340"
"01/01/2017","104441","1","MECHENG","",""
"01/01/2017","104442","1","MECHENG","",""
"01/01/2017","104443","1","MECHENG","",""
"01/01/2017","104446","1","MECHENG","",""
"01/01/2017","104447","1","MECHENG","MECHENG","50.000"
"01/01/2017","104447","1","MECHENG","CHEMENG","50.000"
"01/01/2017","104449","1","MECHENG","",""
"01/01/2017","104450","1","MECHENG","",""
"01/01/2017","104454","1","MECHENG","",""
"01/01/2017","104455","1","HISTORY","",""
"01/01/2017","104457","1","MECHENG","",""
"01/01/2017","104458","1","MECHENG","",""
"01/01/2017","104461","1","MECHENG","",""
"01/01/2017","104462","1","MECHENG","",""
"01/01/2017","104463","1","MECHENG","",""
"01/01/2017","104464","1","MECHENG","",""
"01/01/2017","104476","1","GRADSTUD","PUBLICHLTH","50.000"
"01/01/2017","104476","1","GRADSTUD","PAED&REPRO","50.000"
"01/01/2017","104482","1","SCHAG&WINE","",""
"01/01/2017","104515","1","FRENCHSTUD","",""
"01/01/2017","104516","1","FRENCHSTUD","",""
"01/01/2017","104517","1","FRENCHSTUD","",""
"01/01/2017","104518","1","FRENCHSTUD","",""
"01/01/2017","104519","1","FRENCHSTUD","",""
"01/01/2017","104520","1","FRENCHSTUD","",""
"01/01/2017","104521","1","FRENCHSTUD","",""
"01/01/2017","104522","1","FRENCHSTUD","",""
"01/01/2017","104523","1","FRENCHSTUD","",""
"01/01/2017","104524","1","FRENCHSTUD","",""
"01/01/2017","104525","1","FRENCHSTUD","",""
"01/01/2017","104526","1","FRENCHSTUD","",""
"01/01/2017","104527","1","FRENCHSTUD","",""
"01/01/2017","104528","1","FRENCHSTUD","",""
"01/01/2017","104529","1","FRENCHSTUD","",""
"01/01/2017","104530","1","FRENCHSTUD","",""
"01/01/2017","104531","1","SCHPHYSCI","",""
"01/01/2017","104533","1","GERMANSTUD","",""
"01/01/2017","104534","1","GERMANSTUD","",""
"01/01/2017","104535","1","GERMANSTUD","",""
"01/01/2017","104536","1","GERMANSTUD","",""
"01/01/2017","104537","1","GERMANSTUD","",""
"01/01/2017","104538","1","GERMANSTUD","",""
"01/01/2017","104539","1","GERMANSTUD","",""
"01/01/2017","104540","1","GERMANSTUD","",""
"01/01/2017","104541","1","GERMANSTUD","",""
"01/01/2017","104542","1","GERMANSTUD","",""
"01/01/2017","104543","1","GERMANSTUD","",""
"01/01/2017","104544","1","GERMANSTUD","",""
"01/01/2017","104547","1","ASIANSTD","",""
"01/01/2017","104549","1","LINGUISTIC","",""
"01/01/2017","104550","1","LINGUISTIC","",""
"01/01/2017","104551","1","LINGUISTIC","",""
"01/01/2017","104552","1","LINGUISTIC","",""
"01/01/2017","104556","1","PHILOSOPHY","",""
"01/01/2017","104557","1","PHILOSOPHY","",""
"01/01/2017","104558","1","PHILOSOPHY","",""
"01/01/2017","104561","1","PHILOSOPHY","",""
"01/01/2017","104566","1","EDUCS","",""
"01/01/2017","104568","1","PHILOSOPHY","",""
"01/01/2017","104569","1","PHILOSOPHY","",""
"01/01/2017","104571","1","PHILOSOPHY","",""
"01/01/2017","104574","1","PHILOSOPHY","",""
"01/01/2017","104579","1","PHILOSOPHY","",""
"01/01/2017","104581","1","EDUCS","",""
"01/01/2017","104583","1","EDUCS","",""
"01/01/2017","104586","1","ANTHROPLGY","",""
"01/01/2017","104589","1","ANTHROPLGY","",""
"01/01/2017","104592","1","ANTHROPLGY","",""
"01/01/2017","104593","1","ANTHROPLGY","",""
"01/01/2017","104596","1","ANTHROPLGY","",""
"01/01/2017","104597","1","ANTHROPLGY","",""
"01/01/2017","104677","1","ASIANSTD","",""
"01/01/2017","104679","1","ASIANSTD","",""
"01/01/2017","104686","1","ASIANSTD","",""
"01/01/2017","104691","1","ASIANSTD","",""
"01/01/2017","104692","1","ASIANSTD","",""
"01/01/2017","104698","1","EDUCS","",""
"01/01/2017","104698","2","EDUCS","",""
"01/01/2017","104698","3","EDUCS","",""
"01/01/2017","104699","1","EDUCS","",""
"01/01/2017","104700","1","EDUCS","",""
"01/01/2017","104700","2","EDUCS","",""
"01/01/2017","104702","1","EDUCS","",""
"01/01/2017","104702","2","EDUCS","",""
"01/01/2017","104703","1","MEDSCI","",""
"01/01/2017","104705","1","ASIANSTD","",""
